Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
DeSean Murray\desean-murray-1,JR,2017-18,F,Auburn,SEC,31,727,21.5,0.577,0.502,12.4,19.5,15.9,14.5,2.1,3,17.5,21.3,343,117.9,99,2,1.3,3.3,4.2,4.3,8.5
Jordan Bowden\jordan-bowden-1,SO,2017-18,G,Tennessee,SEC,30,838,15.6,0.559,0.516,4.2,10.1,7.2,13,2.4,1.2,11.2,17.9,282,117,99.4,1.7,1.5,3.2,4.5,3.9,8.4
Duncan Robinson\duncan-robinson-1,SR,2017-18,G,Michigan,Big Ten,35,903,16.8,0.619,0.586,2.6,9.9,6.2,8.1,1.6,1.5,7.2,17.5,299,125.7,99.8,2.3,1.6,3.9,5.4,3,8.4
Jon Teske\jon-teske-1,SO,2017-18,C,Michigan,Big Ten,35,450,20,0.551,0.543,13.9,19.1,16.5,5.2,2.8,5.3,10.1,15.4,145,121.9,91.2,1,1.1,2.2,1.3,7.2,8.4
Dylan Windler\dylan-windler-1,JR,2017-18,F,Belmont,OVC,33,1168,24.8,0.668,0.653,6.3,24,15.8,15.2,1.7,2.8,15.4,22.8,547,124.3,97.4,4,2.3,6.2,5.1,3.3,8.4
Kerry Blackshear Jr.\kerry-blackshearjr-1,JR,2017-18,F,Virginia Tech,ACC,32,814,23.7,0.635,0.588,8.9,19,14.3,9.3,1.8,4.2,13.1,23.2,392,123,99,2.7,1.4,4.2,4.3,4,8.3
Tookie Brown\tookie-brown-1,JR,2017-18,G,Georgia Southern,Sun Belt,30,965,28.6,0.652,0.611,2.1,11.3,6.6,29.1,3.2,1.1,14.7,25.4,564,128.6,99,4.3,1.7,6.1,7.6,0.7,8.3
Zach Norvell Jr.\zach-norvelljr-1,FR,2017-18,G,Gonzaga,WCC,34,888,20.6,0.609,0.582,4.4,11.3,8,15.1,2.5,0.4,13.3,21.9,398,122.6,97.4,2.7,1.7,4.5,6,2.3,8.3
Landry Shamet\landry-shamet-1,SO,2017-18,G,Wichita State,AAC,29,908,21.5,0.653,0.618,1.5,9.6,5.7,28.6,1.3,0.6,15.2,20.6,425,130.8,105.2,3.4,1.1,4.5,8.2,0.1,8.3
Chris Silva\chris-silva-1,JR,2017-18,F,South Carolina,SEC,32,820,25.1,0.585,0.483,13.5,21.7,17.4,11.1,1.5,6.5,17.7,28.2,453,113.3,95.1,2.3,1.8,4.1,2.9,5.4,8.3
Justin Bibbins\justin-bibbins-1,SR,2017-18,G,Utah,Pac-12,29,994,20.1,0.645,0.605,1.4,8.2,5,28.7,2.2,0.4,14.1,19.9,425,126.3,103.9,3.2,1.3,4.6,7.1,1.1,8.2
Martinas Geben\martinas-geben-1,SR,2017-18,F,Notre Dame,ACC,33,822,26,0.643,0.598,14.1,23.2,18.8,9.5,1.5,4,16.3,21.1,363,124.4,98.8,2.7,1.5,4.2,4.1,4.2,8.2
Robert Gray Jr.\robert-grayjr-1,SR,2017-18,G,Houston,AAC,29,900,24.6,0.577,0.523,1.9,9.6,5.9,30.1,2.1,0.5,12.5,28.6,523,121.8,98.4,3.6,1.7,5.2,6.6,1.6,8.2
DJ Hogg\dj-hogg-1,JR,2017-18,F,Texas A&M,SEC,28,868,16.6,0.554,0.529,4,13.2,8.8,15.1,1.6,2.9,13,18.3,311,114.6,100.5,1.7,1.4,3.1,4.2,4,8.2
Rashard Kelly\rashard-kelly-1,SR,2017-18,F,Wichita State,AAC,30,706,16.5,0.49,0.455,15.4,19.9,17.7,16.1,1.4,3,20.2,13.7,229,116,100,1.3,1.2,2.5,3,5.2,8.2
Nuni Omot\nuni-omot-1,SR,2017-18,F,Baylor,Big 12,31,731,19.4,0.644,0.601,5,13.1,9.3,12.9,1.3,1.2,14.5,18.8,286,126.7,104.1,2.2,0.9,3.1,5.9,2.3,8.2
Logan Power\logan-power-1,JR,2017-18,F,South Dakota,Summit,19,85,28,0.737,0.759,6.9,23.9,15.9,21.8,1.3,0,14.3,20,43,139.3,94.5,0.4,0.2,0.6,7.2,1,8.2
Phil Booth\phil-booth-1,JR,2017-18,G,Villanova,Big East,24,656,18.4,0.616,0.586,1.7,11.1,6.7,17.1,2.1,0.9,14,19.1,267,122.8,102.7,1.8,0.9,2.8,5.5,2.5,8.1
Trent Forrest\trent-forrest-1,SO,2017-18,G,Florida State,ACC,30,762,19,0.577,0.52,5.9,15.2,10.7,25.2,3.1,1.4,20.9,15.8,287,118.6,100.1,1.7,1.3,3,3.6,4.5,8.1
Sean McDermott\sean-mcdermott-1,SO,2017-18,G,Butler,Big East,27,626,15.3,0.644,0.628,5.8,13.5,9.6,7.9,1.8,1.3,14.7,14.3,191,123.2,103.5,1.3,0.9,2.2,5,3.1,8.1
Jeff Roberson\jeff-roberson-1,SR,2017-18,F,Vanderbilt,SEC,32,1102,23.6,0.634,0.569,6.6,18.4,12.4,9.8,1.5,1,10.3,22.7,509,129,111.1,4.2,0.7,4.9,7.6,0.5,8.1
Desmond Bane\desmond-bane-1,SO,2017-18,G,Texas Christian,Big 12,31,931,19.1,0.682,0.661,2,13.9,8.1,13.7,1.8,0.8,14.9,18.4,358,127.3,109.2,2.7,0.8,3.5,6.5,1.5,8
Nate Fowler\nate-fowler-1,JR,2017-18,C,Butler,Big East,31,542,18.6,0.648,0.632,9.6,12.6,11.1,6.3,1.6,3.2,11.3,15.6,189,128.7,103,1.5,0.8,2.2,4.3,3.7,8
Ike Obiagu\ike-obiagu-1,FR,2017-18,C,Florida State,ACC,30,336,14.8,0.493,0.547,10.3,15.7,13.1,0.9,1.1,20.9,25.2,13.5,75,87.9,93.9,-0.1,0.8,0.7,-3.9,12,8
Ismael Sanogo\ismael-sanogo-1,SR,2017-18,F,Seton Hall,Big East,29,672,14.6,0.57,0.564,7.9,17,12.5,6.9,2.6,4.4,16.2,11.4,164,115.6,99.1,0.9,1.2,2.1,2,6.1,8
Jae'Sean Tate\jaesean-tate-1,,2017-18,F,Ohio State,Big Ten,32,954,19.7,0.58,0.572,5.3,18.7,12.4,18.6,2.1,2.3,17.5,22.7,401,110.1,96.8,1.9,1.9,3.8,3.1,4.8,8
Elijah Thomas\elijah-thomas-1,JR,2017-18,F,Clemson,ACC,30,733,23.7,0.584,0.57,11.5,25.4,18.8,8.3,1.6,10.4,19.1,24.3,318,106.6,88.8,1.2,2,3.2,-0.4,8.4,8
Shai Gilgeous-Alexander\shai-gilgeous-alexander-1,FR,2017-18,G,Kentucky,SEC,31,1021,19.3,0.562,0.505,2.8,9.6,6.4,27.7,2.7,2,18.8,21,438,112.7,102.1,2.2,1.5,3.7,4.3,3.6,7.9
Chandler Hutchison\chandler-hutchison-1,SR,2017-18,G,Boise State,MWC,29,896,25.7,0.571,0.526,3,25.7,14.6,24.3,2.7,1,15.9,32.9,554,110.7,93.1,2.6,2.1,4.6,3.4,4.5,7.9
Shake Milton\malik-milton-1,JR,2017-18,G,Southern Methodist,AAC,22,800,24.2,0.606,0.551,2.1,13.5,7.7,25.9,2.4,2.4,13.3,25,381,122.9,100.2,2.8,1.3,4.2,6.3,1.5,7.9
Brandon Walters\brandon-walters-2,SR,2017-18,F,Middle Tennessee,CUSA,29,663,24.3,0.657,0.644,13.6,14.6,14.1,5.6,1.7,4.7,13.2,20.7,293,127,95.7,2.3,1.4,3.6,4,3.9,7.9
Jaylen Adams\jaylen-adams-1,,2017-18,G,St. Bonaventure,A-10,24,891,24,0.645,0.583,1.2,9.7,5.5,29.3,2.5,1,16.8,25.9,480,122.6,102.2,3.3,1.3,4.6,7.3,0.5,7.8
Justin Gray\justin-gray-2,SR,2017-18,G,Texas Tech,Big 12,30,619,14.1,0.548,0.483,6.1,12.6,9.4,9.8,2.5,3.4,13.9,13.4,167,116.6,94,1,1.4,2.4,1.5,6.3,7.8
Cameron Johnson\cameron-johnson-4,,2017-18,G,North Carolina,ACC,21,622,18.4,0.558,0.522,6.2,10.4,8.4,13.4,1.2,0.7,8.1,20.2,263,125.8,107.5,1.9,0.6,2.5,6.7,1.1,7.8
Caleb Martin\caleb-martin-1,JR,2017-18,F,Nevada,MWC,31,1021,24.4,0.615,0.579,3.3,14.3,9.1,15.2,2.1,1.6,10.2,26.8,548,121.9,101.9,3.6,1.5,5.2,7,0.8,7.8
Jeremiah Martin\jeremiah-martin-1,JR,2017-18,G,Memphis,AAC,27,936,25.2,0.577,0.516,2.6,11.8,7.3,25.4,4,2.1,14,28.2,488,117.5,103.5,3.1,1.3,4.3,6.5,1.3,7.8
Shamorie Ponds\shamorie-ponds-1,SO,2017-18,G,St. John's (NY),Big East,29,1071,24.2,0.526,0.468,3.6,11.4,7.5,29.4,3.7,0.3,11.6,31.9,639,107.9,100.3,2.5,1.8,4.3,6,1.8,7.8
Moritz Wagner\moritz-wagner-1,JR,2017-18,F,Michigan,Big Ten,33,899,25.2,0.621,0.606,6.3,25.6,16,6,2.1,2.3,9.8,25.8,413,118.9,92.7,2.7,2.1,4.9,4.4,3.4,7.8
Fabian White Jr.\fabian-whitejr-1,FR,2017-18,F,Houston,AAC,30,492,18.6,0.582,0.551,12.2,15.6,13.9,9.5,1.7,7.3,20.1,19,184,111.5,93,0.9,1.2,2.1,0.8,7,7.8
Anthony Cowan\anthony-cowan-1,SO,2017-18,G,Maryland,Big Ten,32,1184,19.9,0.584,0.501,0.8,12.3,7.1,27.2,2.4,0.9,17.1,23.2,531,117.3,100.8,3.3,1.9,5.2,5.2,2.5,7.7
Jordan McLaughlin\jordan-mclaughlin-1,SR,2017-18,G,Southern California,Pac-12,31,1074,21.7,0.582,0.546,2.6,10.3,6.5,37.2,3.1,0.7,17.8,19.1,473,122.6,103.6,3.3,1.5,4.7,6,1.6,7.7
Jarred Vanderbilt\jarred-vanderbilt-1,,2017-18,F,Kentucky,SEC,14,238,21.4,0.476,0.426,22.5,28.1,25.4,10.6,1.4,5.3,14.8,20.4,102,110.7,94.2,0.5,0.5,1,2.4,5.2,7.7
Omer Yurtseven\omer-yurtseven-1,SO,2017-18,C,North Carolina State,ACC,32,772,27.7,0.614,0.61,12.8,19.7,16.2,4,1.2,7.8,9.1,24.4,390,123.8,100.8,2.7,1.3,3.9,4.4,3.3,7.7
Jalen Johnson\jalen-johnson-1,FR,2017-18,G,Tennessee,SEC,11,62,15.8,0.704,0.722,5.6,9,7.3,14.7,1,3.7,16.7,9.8,15,134.6,102.5,0.1,0.1,0.2,3.5,4,7.6
Jalen Lindsey\jalen-lindsey-1,SR,2017-18,G,Providence,Big East,29,948,13.4,0.621,0.604,3.4,8.4,5.9,4.8,1.7,2.4,8.2,12.1,234,125.7,106.5,1.7,1,2.7,4.6,3,7.6
Terance Mann\terance-mann-1,JR,2017-18,G,Florida State,ACC,30,885,21.3,0.6,0.582,8.2,13.1,10.7,16.7,1.7,0.9,13.9,20.6,400,121.4,104.4,2.6,1.1,3.7,5.4,2.2,7.6
Admiral Schofield\admiral-schofield-1,JR,2017-18,F,Tennessee,SEC,30,834,19.3,0.552,0.526,6.8,18.1,12.6,12.5,2.1,1.5,12.4,25.5,367,109.5,96.1,1.7,1.7,3.4,4,3.6,7.6
Jordan Barnett\jordan-barnett-1,SR,2017-18,F,Missouri,SEC,31,1053,18.7,0.628,0.589,5.9,13.9,10.2,6.9,1.3,1.8,12.6,19.6,390,122.6,103,2.8,1.5,4.3,5.5,2,7.5
Kaleb Joseph\kaleb-joseph-1,JR,2017-18,G,Creighton,Big East,14,115,26.7,0.709,0.652,3.2,11.9,7.9,30.1,1.9,0,17.9,24.1,70,133.7,103.4,0.6,0.2,0.7,7.1,0.5,7.5
John Konchar\john-konchar-1,JR,2017-18,G,IPFW,Summit,32,1139,24.1,0.586,0.571,6.2,20.1,12.9,23.3,3.8,2,11.6,19.4,529,124.8,98.2,3.6,2.1,5.7,4.4,3.1,7.5
Desi Rodriguez\desi-rodriguez-1,SR,2017-18,F,Seton Hall,Big East,28,859,23,0.596,0.573,4.1,14.2,9.2,14.8,1.9,1.7,12,27.1,448,116.9,103.4,2.6,1.2,3.7,6,1.6,7.5
Jack Salt\jack-salt-1,JR,2017-18,C,Virginia,ACC,30,592,12.5,0.591,0.625,10.1,15.4,12.8,2.8,1,4.9,19.4,10.6,115,112.8,89.3,0.7,1.6,2.3,0.2,7.3,7.5
Tres Tinkle\tres-tinkle-1,SO,2017-18,F,Oregon State,Pac-12,31,1128,22.5,0.593,0.538,6,17.8,12.1,21.7,2.3,1.9,16.3,25.3,549,115.6,102.3,3.2,1.7,4.8,5,2.5,7.5
Dontay Bassett\dontay-bassett-1,FR,2017-18,F,Florida,SEC,22,157,15.7,0.563,0.536,13.8,10.3,12.1,4.6,2.6,4.1,10.3,12.5,46,127.6,100,0.4,0.3,0.6,2.5,4.9,7.4
Elijah Bryant\elijah-bryant-1,JR,2017-18,G,Brigham Young,WCC,34,1178,23.2,0.65,0.596,1.7,20.4,11.5,13.9,2.2,1.9,14,24.8,545,118.7,98.4,3.5,2.2,5.7,5.2,2.1,7.4
Tristan Clark\tristan-clark-1,FR,2017-18,F,Baylor,Big 12,31,635,18.1,0.617,0.604,8.6,16.9,12.9,7.2,1.6,4.7,16.3,16.3,205,117.4,99.7,1.2,1.1,2.3,2,5.4,7.4
A.J. Davis\aj-davis-2,SR,2017-18,F,Central Florida,AAC,29,960,18.9,0.552,0.5,7.4,20.2,14,15.3,1.8,1.4,15.5,21.6,366,109.4,92.4,1.7,2.3,4,2.7,4.7,7.4
Jakeenan Gant\jakeenan-gant-1,JR,2017-18,F,Louisiana,Sun Belt,29,781,26.1,0.621,0.608,9.9,15.9,13,7.3,1.3,9.4,10.2,22.8,369,124.6,95.5,2.5,1.7,4.2,3.4,3.9,7.4
Sviatoslav Mykhailiuk\sviatoslav-mykhailiuk-1,SR,2017-18,G,Kansas,Big 12,31,1067,17.7,0.582,0.568,4.2,9,6.7,13.5,1.9,0.9,11.7,21.5,449,116.9,105.5,2.6,1.3,3.9,5.7,1.7,7.4
Justin Robinson\justin-robinson-4,SO,2017-18,F,Duke,ACC,15,77,11.8,0.619,0.625,0,10.5,5.6,3.9,0,11.6,19.1,12.9,17,107.4,100.6,0.1,0.1,0.2,1.1,6.3,7.4
Omari Spellman\omari-spellman-1,FR,2017-18,F,Villanova,Big East,31,864,20.2,0.589,0.579,9.5,22.9,16.5,4.1,1,5.5,9.2,18.3,328,122.5,98,2.2,1.6,3.8,3.3,4.2,7.4
Brandan Stith\brandan-stith-1,SR,2017-18,F,Old Dominion,CUSA,30,811,21.2,0.559,0.539,12.8,19.3,16,9.1,2.5,7.3,16.2,17.5,280,113.6,89.5,1.5,2.2,3.7,0.4,6.9,7.4
Dwayne Sutton\dwayne-sutton-1,SO,2017-18,F,Louisville,ACC,32,477,17.1,0.561,0.538,8.4,19.9,14.5,6.9,3,2.7,11.6,14.5,143,118.5,94.5,0.9,1.1,1.9,2.8,4.5,7.4
Drew Urquhart\drew-urguhart-1,SR,2017-18,F,Vermont,AEC,33,795,25.3,0.674,0.643,7.4,19.4,13.7,14.9,0.6,5.1,11.6,20.8,352,133.5,97.6,3.2,1.5,4.7,4.5,2.8,7.4
Obediah Church\obediah-church-1,JR,2017-18,F,Missouri State,MVC,32,762,20.2,0.646,0.659,11.1,15.2,13.2,10,1.3,8.7,21.3,14.2,229,118.2,97.7,1.5,1.4,2.9,1.4,5.9,7.3
Wenyen Gabriel\wenyen-gabriel-1,SO,2017-18,F,Kentucky,SEC,31,689,13.3,0.517,0.506,9,16.8,13.1,4.8,2,5.3,17.1,15.5,192,104,98.4,0.6,1.3,1.9,2.2,5.2,7.3
Matt McQuaid\matt-mcquaid-1,JR,2017-18,G,Michigan State,Big Ten,33,684,12.1,0.61,0.587,4.4,5.9,5.3,10.2,0.9,0.5,12.9,14.3,194,124.6,103.1,1.4,1,2.4,5.8,1.6,7.3
Trey Thompson\trey-thompson-1,SR,2017-18,F,Arkansas,SEC,31,564,13.1,0.525,0.506,7.6,17.8,12.8,13.6,2.2,5.7,24.5,11.6,142,106.2,101.6,0.5,0.9,1.4,0.6,6.7,7.3
Gary Trent Jr.\gary-trentjr-1,FR,2017-18,G,Duke,ACC,31,1030,16.8,0.574,0.535,2.9,10,6.7,7,1.9,0.4,8.1,19.3,388,125.8,102.8,2.8,1.5,4.3,5.5,1.8,7.3
Braian Angola-Rodas\braian-angola-rodas-1,SR,2017-18,G,Florida State,ACC,31,851,18.9,0.574,0.52,3.8,11.5,7.8,18.9,2.7,0.7,15.7,23.1,398,115,102.8,2.1,1.2,3.3,5.5,1.8,7.2
Jarron Cumberland\jarron-cumberland-1,SO,2017-18,G,Cincinnati,AAC,31,877,16,0.523,0.496,4.1,10.9,7.6,18,2.2,1.6,14.8,21.9,337,109.5,89.6,1.5,2.3,3.9,2.8,4.3,7.2
Melvin Frazier\melvin-frazier-1,JR,2017-18,G,Tulane,AAC,29,999,22.6,0.633,0.612,4.1,14.4,9.3,18.2,3.6,2.3,16.8,22.2,429,114.6,101.3,2.3,1.6,3.9,4.3,2.9,7.2
Marcus Garrett\marcus-garrett-1,FR,2017-18,G,Kansas,Big 12,31,612,13.5,0.543,0.546,6.1,14.1,10.4,9.4,3.1,0.9,15.3,12.2,155,113.3,100.3,0.8,1,1.8,2.6,4.6,7.2
Admon Gilder\admon-gilder-1,JR,2017-18,G,Texas A&M,SEC,26,815,16.7,0.589,0.549,2.3,11.3,7,15,2.3,0.5,14.4,18.4,296,116.5,101,1.7,1.3,3,4.2,3,7.2
Cameron Jackson\cameron-jackson-1,JR,2017-18,F,Wofford,Southern,30,689,27.7,0.602,0.596,9.9,21.5,15.8,14.2,4.6,8,15.5,26.3,335,112.8,92.7,1.8,1.6,3.4,0.8,6.4,7.2
C.J. Massinburg\cj-massinburg-1,JR,2017-18,G,Buffalo,MAC,31,1052,22.9,0.616,0.581,6.9,17,11.9,12.4,1.8,1.5,10.6,21.6,517,127.1,102.2,3.7,1.6,5.2,6.2,0.9,7.2
Daxter Miles\daxter-miles-1,SR,2017-18,G,West Virginia,Big 12,30,838,18.3,0.542,0.505,4.5,6.8,5.6,21.5,2.6,0,11.1,21.2,369,119.9,102.1,2.3,1.2,3.6,6.2,1,7.2
Norense Odiase\norense-odiase-1,JR,2017-18,C,Texas Tech,Big 12,31,493,15.6,0.563,0.544,15.4,21.2,18.4,8.5,2.2,4,25.2,16.2,159,106.1,90.4,0.6,1.3,1.9,0.6,6.6,7.2
Jared Terrell\jared-terrell-1,SR,2017-18,G,Rhode Island,A-10,29,952,21.7,0.581,0.535,3.3,9.2,6.1,14.1,2.7,0.6,10.9,26,469,117.1,99.8,2.8,1.6,4.4,5.8,1.4,7.2
Grant Williams\grant-williams-1,SO,2017-18,F,Tennessee,SEC,30,852,22.1,0.544,0.478,7.9,15.2,11.6,14.4,1.2,5.5,12.4,29.2,443,111.1,97.6,2.2,1.6,3.8,2.2,5,7.2
Kaiser Gates\kaiser-gates-1,JR,2017-18,F,Xavier,Big East,30,725,13.3,0.595,0.555,5,16.7,11.3,5.9,1,1.2,8.8,13.7,211,125.6,105.7,1.5,0.8,2.3,5.2,1.9,7.1
Gyorgy Goloman\gyorgy-goloman-1,SR,2017-18,F,UCLA,Pac-12,30,723,16.1,0.614,0.603,7.9,11.8,9.9,9,1.4,5.4,15.4,14.4,231,121.3,105.2,1.5,0.9,2.4,3.1,4,7.1
Paul Jorgensen\paul-jorgensen-1,JR,2017-18,G,Butler,Big East,31,889,16.7,0.554,0.532,1.9,12.1,6.9,15.7,2.2,0.3,9.4,18.8,329,116.8,103.7,1.9,1.2,3.1,4.7,2.3,7.1
Henry Baddley\henry-baddley-1,SO,2017-18,G,Butler,Big East,31,476,14.3,0.669,0.638,3,13,8,6.1,1.8,2.9,14.6,12.3,124,125.3,102.7,0.9,0.7,1.6,3,4,7
Nicholas Baer\nicholas-baer-1,JR,2017-18,F,Iowa,Big Ten,27,578,15.2,0.495,0.485,10.2,15.8,13.1,13.7,2.6,4.1,16.8,14.4,169,109.4,106.8,0.7,0.6,1.3,3.4,3.6,7
Cameron Krutwig\cameron-krutwig-1,FR,2017-18,C,Loyola (IL),MVC,33,790,25.2,0.632,0.602,11.7,20.9,16.8,14.8,1.3,3.6,13.8,22.3,361,124,93.1,2.7,1.9,4.6,3.1,3.9,7
Cameron McGriff\cameron-mcgriff-1,SO,2017-18,F,Oklahoma State,Big 12,32,754,18.8,0.638,0.564,9.6,15.8,12.7,6.5,2,2.7,17.1,16.8,276,123.4,102.4,1.9,1.1,3,3.5,3.5,7
Alex O'Connell\alex-oconnell-1,,2017-18,G,Duke,ACC,30,340,16.4,0.648,0.634,6.1,8.3,7.3,7.8,1.3,1.2,12.5,14.5,109,131.9,104.5,0.9,0.4,1.3,5.3,1.7,7
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Josh Okogie\josh-okogie-1,,2017-18,G,Georgia Tech,ACC,24,873,22.3,0.55,0.475,7.3,13.1,10.2,15.6,2.9,2.8,13.3,27.3,421,111.3,102,2.1,1.3,3.4,4.9,2.1,7
Austin Reaves\austin-reaves-1,SO,2017-18,G,Wichita State,AAC,30,646,16.8,0.635,0.614,2,14.1,8.2,15.9,1.3,1.4,14.7,17,226,123.9,103.1,1.6,0.9,2.5,5.3,1.6,7
Justin Simon\justin-simon-2,SO,2017-18,G,St. John's (NY),Big East,32,1157,18.8,0.525,0.492,3.6,18.7,11.1,27.4,3.9,2.8,19.8,19.9,446,103.4,95.3,1.3,2.5,3.8,1.1,5.9,7
Darius Thompson\darius-thompson-1,SR,2017-18,G,Western Kentucky,CUSA,31,1114,20.1,0.586,0.554,2,12,7.3,22.8,2.4,1.5,12.8,19.3,463,121.3,102.3,3,1.6,4.7,5.2,1.8,7
Tyler Wideman\tyler-wideman-1,SR,2017-18,F,Butler,Big East,30,615,23.6,0.706,0.669,12.9,17.9,15.4,3.6,1.4,2.7,15.7,19.3,273,131.5,102.2,2.2,0.9,3.1,4.6,2.4,7
Rawle Alkins\rawle-alkins-1,,2017-18,G,Arizona,Pac-12,19,584,19.1,0.563,0.518,8.5,9.9,9.3,15.7,2.2,2.4,17.4,24.5,270,111.8,104.6,1.3,0.7,2.1,4.6,2.4,6.9
Bruce Brown\bruce-brown-2,SO,2017-18,G,Miami (FL),ACC,19,640,16.8,0.488,0.457,4.7,20.1,12.5,21.2,2.3,2.6,16.3,21.2,242,103,97,0.7,1.3,2,1.5,5.3,6.9
Chris Clarke\chris-clarke-2,JR,2017-18,F,Virginia Tech,ACC,32,793,17.7,0.622,0.609,5.5,24.4,15.7,21.3,2.2,0.6,25.5,18.6,300,109.3,98,1.3,1.5,2.8,2.1,4.8,6.9
Isaac Haas\isaac-haas-1,SR,2017-18,C,Purdue,Big Ten,34,803,28.9,0.663,0.621,9.2,18.2,14.1,6.8,0.4,5.9,12.4,28.2,450,126.1,96.8,3.4,1.6,5,4.2,2.8,6.9
Jalen Hudson\jalen-hudson-1,JR,2017-18,G,Florida,SEC,31,818,23,0.583,0.561,1.5,15.5,8.3,8.9,1.8,2.3,8.2,27.9,408,116.2,101.2,2.4,1.3,3.7,5.7,1.1,6.9
Tyrique Jones\tyrique-jones-1,SO,2017-18,F,Xavier,Big East,28,425,23.8,0.632,0.639,10.3,23.8,17.6,5.7,2.2,4.4,12.5,21.2,188,122.1,98.4,1.2,0.8,2,3,3.9,6.9
Aaron Jordan\aaron-jordan-1,JR,2017-18,G,Illinois,Big Ten,32,644,18.1,0.645,0.6,7.2,12.1,9.4,6.6,2.4,1.3,13.3,16.9,233,127.6,105,1.8,0.8,2.5,5.3,1.7,6.9
Jalen McDaniels\jalen-mcdaniels-1,FR,2017-18,F,San Diego State,MWC,29,713,23.5,0.649,0.606,10.5,23.7,17.2,5.7,2,2.7,11.7,17.7,282,130.6,94.7,2.3,1.6,3.8,3.4,3.5,6.9
Zach McRoberts\zach-mcroberts-1,JR,2017-18,G,Indiana,Big Ten,28,613,10.8,0.552,0.532,6.6,11.5,9,9,3.6,0.7,20.3,7.4,100,116.2,101.8,0.6,0.9,1.5,2.1,4.8,6.9
Josh Perkins\josh-perkins-1,JR,2017-18,G,Gonzaga,WCC,34,1109,17.9,0.584,0.562,2,8.7,5.5,26,2.1,0.3,16.5,19.4,469,121.5,99.4,3.1,1.9,5.1,5.1,1.8,6.9
Kameron Rooks\kameron-rooks-1,SR,2017-18,C,San Diego State,MWC,24,255,19.7,0.565,0.585,16.7,18.5,17.6,4.1,1.3,8.9,12.8,13.4,78,121.3,94.7,0.5,0.6,1.1,0.8,6.1,6.9
Milik Yarbrough\milik-yarbrough-1,JR,2017-18,F,Illinois State,MVC,32,895,23.9,0.562,0.493,5.7,20,12.9,41.4,1.9,2.7,21.1,33.9,564,105.1,101.2,2,1.4,3.4,4.4,2.5,6.9
Sam Bittner\sam-bittner-1,JR,2017-18,F,Fresno State,MWC,31,787,13.3,0.693,0.68,4.3,10.2,7.3,10.7,2.5,1.5,17.2,9.5,179,132.4,102.3,1.5,1.1,2.7,4.3,2.5,6.8
Tacko Fall\tacko-fall-1,JR,2017-18,C,Central Florida,AAC,16,351,28.2,0.714,0.767,13.8,24.7,19.4,4.5,0.9,9.6,24.9,25.8,149,106.2,87.6,0.6,1,1.6,0.6,6.2,6.8
Nick Richards\nick-richards-2,FR,2017-18,F,Kentucky,SEC,31,501,20.6,0.647,0.611,11.8,21.5,16.9,3.3,0.3,7.3,14.1,15.6,177,127.7,99,1.3,0.9,2.2,2.6,4.2,6.8
Tavarius Shine\tavarius-shine-1,JR,2017-18,G,Oklahoma State,Big 12,27,685,17.2,0.536,0.491,5.3,9.9,7.6,13.3,2.1,3,10.4,19.6,263,116.4,104.4,1.5,0.9,2.4,3.8,2.9,6.8
Lamonte Turner\lamonte-turner-1,SO,2017-18,G,Tennessee,SEC,30,736,16.4,0.58,0.529,2.4,12.3,7.4,16.4,1.4,0.3,12.7,21.6,291,115.8,101.2,1.7,1.2,2.9,5,1.8,6.8
Ibi Watson\ibi-watson-1,SO,2017-18,G,Michigan,Big Ten,22,123,20.3,0.507,0.5,10,8,9,12.7,3,0.9,7.1,24.8,54,111.9,97.9,0.3,0.2,0.5,4.6,2.2,6.8
Collin Gillespie\collin-gillespie-1,FR,2017-18,G,Villanova,Big East,23,345,13.9,0.656,0.649,1.1,9.4,5.5,11.3,1.6,0.3,10.9,13.3,102,130.9,104.6,0.8,0.4,1.3,5.1,1.5,6.7
Jon Axel Gudmundsson\jonaxel-gudmundsson-1,SO,2017-18,G,Davidson,A-10,29,1028,20.1,0.603,0.565,1.7,19.1,10.8,26,2.4,0.1,17,20.8,426,118,101.3,2.7,1.6,4.4,4.4,2.4,6.7
Ria'n Holland\rian-holland-1,,2017-18,G,Mercer,Southern,17,495,28.6,0.642,0.605,3.2,9.7,6.6,20,3.3,0.3,9.2,28.1,269,130,103.8,2.3,0.7,3,8.5,-1.8,6.7
C.J. Jackson\cj-jackson-1,JR,2017-18,G,Ohio State,Big Ten,32,971,17.1,0.554,0.513,2.1,12.1,7.4,22.8,2,0.8,16.4,22.5,404,110.6,100.4,1.9,1.6,3.5,4.4,2.3,6.7
