Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Ethan Happ\ethan-happ-1,SO,2016-17,F,Wisconsin,Big Ten,37,1033,31.5,0.576,0.586,13.3,25.2,19.1,23.3,4,4.7,15.2,26.6,534,116.5,86.5,3.4,3,6.4,6.5,9.3,15.8
Tyler McNeely\tyler-mcneely-1,SO,2011-12,F,North Carolina-Greensboro,Southern,1,1,101,1,1,0,0,0,0,0,0,0,47,2,200,120.5,0,0,0,30.3,-14.6,15.7
Jeremiah April\jeremiah-april-1,FR,2014-15,C,Indiana,Big Ten,4,17,29.1,1,1,7,27,17.1,11.8,3.5,11.6,25,11.9,5,146.5,91.7,0.1,0,0.1,6.1,9.5,15.6
Max Ritchie\max-ritchie-1,FR,2012-13,G,Nebraska,Big Ten,5,7,34.4,1.053,,16.8,0,9,0,9.2,0,0,7.7,2,241.6,95.4,0,0,0.1,11.5,4.1,15.6
Khary Mauras\khary-mauras-1,FR,2016-17,G,Old Dominion,CUSA,3,3,89.7,0.877,,0,0,0,0,0,0,0,49.5,5,207.7,108.2,0.1,0,0.1,27.9,-12.4,15.5
Landry Shamet\landry-shamet-1,FR,2015-16,G,Wichita State,MVC,3,53,27.8,0.599,0.531,6.2,11.3,8.7,19.5,5.7,2.5,8.4,23.1,26,130.4,82.8,0.2,0.2,0.4,9.2,6.3,15.5
Tyler Ailshie\tyler-ailshie-1,JR,2013-14,G,East Tennessee State,A-Sun,2,4,38.8,1,1,0,0,0,0,14,0,0,12.3,1,200,88,0,0,0,8.8,6.6,15.4
Elijah Holifield\elijah-holifield-1,SO,2016-17,G,St. John's (NY),Big East,8,13,30.6,0.647,0.75,0,8.5,4.2,44.2,12.5,0,22.3,32.7,8,101,86.4,0,0,0.1,10.2,5.2,15.4
Damarkeo Lyshe\damarkeo-lyshe-1,SO,2012-13,G,Bowling Green State,MAC,6,9,63.4,0.791,0.833,0,0,0,0,7,0,0,41.2,6,148.3,96.4,0.1,0,0.1,22.1,-6.7,15.4
Steven Bennett\steven-bennett-1,FR,2013-14,G,Butler,Big East,3,8,48.8,1.5,1.5,14.4,15.6,15,0,0,0,0,13.4,3,277.8,106.8,0.1,0,0.1,22.2,-6.9,15.3
David Goodwater\david-goodwater-1,SR,2014-15,G,Cleveland State,Horizon,2,3,28.9,,,0,42.1,21.1,0,21.4,0,,0,0,0,47.8,0,0,0,-2.1,17.4,15.3
Frank Kaminsky\frank-kaminsky-1,SR,2014-15,C,Wisconsin,Big Ten,39,1311,34.4,0.628,0.59,6,25.7,16.1,18.4,1.7,4.5,9.8,28.6,691,129.6,92.6,6.9,2.9,9.8,9.5,5.8,15.3
Matt Korcheck\matt-korcheck-1,SR,2014-15,F,Arizona,Pac-12,21,77,25.9,0.772,0.714,11.6,15.6,13.7,7.3,0.8,10.4,5.6,12,26,164.8,88.5,0.3,0.2,0.5,6.8,8.6,15.3
Dylan Flood\dylan-flood-1,SO,2012-13,G,Marquette,Big East,4,4,6.8,,,0,0,0,0,0,28.8,,0,0,0,100,0,0,0,-3.5,18.7,15.2
Colby Lewis\colby-lewis-1,JR,2011-12,G,Charlotte,A-10,4,6,22.9,0.429,0.429,0,0,0,69.6,0,0,0,58.4,5,100.5,113.1,0,0,0,26.2,-11,15.2
Armani Dodson\armani-dodson-1,FR,2016-17,G,UCLA,Pac-12,1,2,66.3,1,1,60.8,0,27.2,0,0,0,0,23.9,2,210.3,114.9,0,0,0,26.8,-11.7,15.1
Ray Featherston\ray-featherston-1,FR,2016-17,G,Syracuse,ACC,3,4,40.5,1.5,1.5,0,0,0,0,0,0,0,12.7,1,300,118.8,0,0,0,20.7,-5.6,15.1
LaBradford Franklin\labradford-franklin-1,JR,2012-13,G,San Diego State,MWC,4,53,35.8,0.815,0.773,0,23.2,11.3,23.5,4.5,2,10.4,18.6,26,162.1,84.8,0.4,0.1,0.5,10.4,4.7,15.1
Gorgui Dieng\gorgui-dieng-1,JR,2012-13,C,Louisville,Big East,33,1026,23.8,0.562,0.534,12.9,23.6,18.1,12.3,2.6,9.4,17,17,352,115.9,81.9,2.5,3.2,5.6,4,11,15
Willie Cauley-Stein\willie-cauley-stein-1,SO,2013-14,F,Kentucky,SEC,37,880,23.6,0.58,0.596,12.6,16.3,14.5,5.7,3,12.3,12.5,14.1,260,122.8,91.5,1.9,2.2,4.1,4.1,10.8,14.9
Chris Collins\chris-collins-2,FR,2011-12,G,Cal State Fullerton,Big West,4,10,39.6,0.507,0.4,23.8,12.4,18.2,42.4,11.4,0,22.5,42.9,8,105.1,83.2,0,0,0.1,7,7.9,14.9
Drew Crabtree\drew-crabtree-1,JR,2015-16,G,Ohio,MAC,9,9,36.6,0.75,0.75,13.5,24.3,19.2,25.1,0,0,0,22.7,6,163.2,107.8,0.1,0,0.1,17.7,-2.7,14.9
Joel Embiid\joel-embiid-1,FR,2013-14,C,Kansas,Big 12,28,647,28.2,0.655,0.629,12.7,27.3,20.5,11.5,2.3,11.7,21.6,23.4,307,116.6,90.9,1.8,1.7,3.4,4.7,10.2,14.9
Willie Cauley-Stein\willie-cauley-stein-1,JR,2014-15,F,Kentucky,SEC,39,1012,23.8,0.588,0.572,11.1,17.3,14.5,7.4,2.9,7.1,13.9,17.8,344,119.8,80,2.6,3.4,6,4.7,10,14.7
Jae Crowder\jae-crowder-1,SR,2011-12,F,Marquette,Big East,35,1153,28.8,0.598,0.568,7,22.6,14.7,13.5,4.3,3.1,7.9,23.4,551,125.7,85.9,4.5,3.1,7.6,8.8,5.9,14.7
Mike Leazer\mike-leazer-1,FR,2012-13,G,Evansville,MVC,2,4,27.2,,,29.1,34.5,31.5,0,15.2,0,,0,1,217.8,63.6,0,0,0,3.6,11.1,14.7
Obi Romeo\obi-romeo-1,FR,2014-15,F,Saint Joseph's,A-10,4,26,29.1,0.825,1,13,22.6,17.7,7.6,2.4,21.4,0,4.9,5,190.8,85.6,0.1,0.1,0.2,0.9,13.8,14.7
Nerlens Noel\nerlens-noel-1,FR,2012-13,F,Kentucky,SEC,24,765,27.3,0.583,0.59,10.4,23.9,17.4,9.5,3.9,13.2,17.3,17.4,257,112.9,82.3,1.6,2.3,3.9,2.9,11.7,14.6
Chris Johnson\chris-johnson-8,JR,2013-14,G,Arizona,Pac-12,4,6,33.4,1.026,1.5,0,0,0,0,0,0,0,17.1,2,181.9,103.7,0,0,0,17,-2.5,14.5
Tanner Williams\tanner-williams-1,FR,2012-13,F,Loyola (IL),Horizon,3,32,36.6,0.629,0.643,16.1,13.1,14.7,43.5,4,0,11.2,30.9,19,123.8,96.9,0.2,0.1,0.2,12.5,2,14.5
Zac DiSalvo\zac-disalvo-1,FR,2015-16,G,Buffalo,MAC,4,6,24.4,0.333,0.333,53.5,0,26.7,34.6,0,0,0,23.6,4,124.2,114.1,0,0,0,15.7,-1.3,14.4
Branford Jones\branford-jones--1,FR,2012-13,G,Long Beach State,Big West,1,15,36,0.571,0.571,7.7,15.8,11.7,57.9,7.8,0,12.5,26.7,9,121.7,92.2,0.1,0,0.1,11.1,3.2,14.4
O'Neil Cooper\oneil-cooper-1,SR,2011-12,G,Xavier,A-10,6,4,39.6,0.508,0.5,0,0,0,0,29.7,0,25.3,50.8,2,75,45.8,0,0,0,-3.6,17.9,14.3
Christian Harrison\christian-harrison-1,SO,2015-16,G,Troy,Sun Belt,1,8,11.1,,,0,0,0,0,21.4,0,100,6.2,0,0,69.2,0,0,0,-4.9,19.2,14.3
Kyrie Irving\kyrie-irving-1,FR,2010-11,G,Duke,ACC,11,303,32.5,0.697,0.615,2.3,10.6,6.7,29.8,3,1.8,16.4,26.4,189,135.1,92.7,1.8,0.6,2.4,10.8,3.5,14.3
Justice Obasohan\justice-obasohan-1,SO,2016-17,G,East Carolina,AAC,4,5,38.5,1,1,21.9,20.6,21.3,58.4,0,0,0,10.2,3,208.6,99.2,0,0,0,15,-0.6,14.3
Brian Rohleder\brian-rohleder-1,FR,2011-12,G,Kansas State,Big 12,8,15,22.4,0.339,0.5,38.5,8.5,24.3,12.3,4,7.4,25.3,13,4,97.6,92.8,0,0,0,5.2,9.1,14.3
Matt Steelman\matt-steelman-1,SR,2011-12,G,Wofford,Southern,11,19,47.5,0.818,0.818,0,22.5,10.3,19.6,0,0,0,31.9,10,151,104.6,0.1,0,0.2,21.4,-7.1,14.3
Geoffrey Allen\geoffrey-allen-1,SO,2012-13,G,Illinois State,MVC,6,49,29,0.73,0.875,18.7,19.7,19.2,17.3,5.9,0,21.8,18.8,21,122.4,89.6,0.2,0.1,0.3,10,4.2,14.2
Ryan Carmichael\ryan-carmichael-1,JR,2012-13,G,Missouri State,MVC,8,15,32.5,0.505,0.375,15.8,19.3,17.4,14.6,8.7,0,0,18.8,6,133.8,89.6,0.1,0,0.1,9.7,4.6,14.2
Michael Wearne\michael-wearne-1,FR,2015-16,G,Eastern Washington,Big Sky,1,11,51.2,1,1,10.7,10.9,10.8,83.8,5.2,0,0,13.7,9,211.6,105.3,0.1,0,0.1,19.1,-4.8,14.2
Isiah Wilson\isiah-wilson-1,SR,2013-14,G,Alabama,SEC,4,11,39.6,0.404,0.333,11.2,52.8,32.6,23.3,11.3,0,0,36.4,6,105.1,65.4,0,0.1,0.1,4,10.1,14.2
Thomas Walkup\thomas-walkup-1,SR,2015-16,G,Stephen F. Austin,Southland,34,1002,34.8,0.657,0.602,9.2,18.6,13.8,30.7,4.1,1.8,11,25.7,623,137.9,86.8,5.8,2.9,8.7,9.3,4.7,14.1
Zach Chu\zach-chu-1,SO,2012-13,G,Richmond,A-10,2,7,53.8,1.125,1.125,0,0,0,0,0,0,20,39.3,4,124.4,114.3,0,0,0,25.2,-11.2,14
Tommy Hobbs\tommy-hobbs-1,SO,2013-14,F,New Orleans,Southland,7,20,43.4,0.637,0.688,16.3,34,25,14.6,5.5,9.8,0,22.1,10,141.3,86.8,0.1,0.1,0.2,7.8,6.2,14
Anas Mahmoud\anas-mahmoud-1,JR,2016-17,F,Louisville,ACC,31,580,20.8,0.6,0.623,9,14.6,11.8,8,2.7,12.6,19.3,15.4,177,111.7,89.6,0.9,1.5,2.4,2.3,11.7,14
Kyle McClanahan\kyle-mcclanahan-1,JR,2010-11,G,Florida,SEC,8,21,27.4,0.515,0.333,5.7,11,8.4,16.1,8.9,5.2,12.8,19.5,8,116.4,81.6,0.1,0.1,0.1,3.5,10.5,14
Andrew Riley\andrew-riley-1,JR,2016-17,G,Arkansas State,Sun Belt,12,23,36.3,0.881,0.857,5,5,5,10.2,5.1,0,0,17.4,11,185.7,97.2,0.2,0,0.2,13.4,0.6,14
Maxx Bleecher\maxx-bleecher-1,SO,2016-17,G,Florida Gulf Coast,A-Sun,6,14,51.8,0.917,0.917,8.8,70.9,41.6,18.9,4.1,0,14.3,24.9,7,148,72.9,0.1,0.1,0.1,9.7,4.3,13.9
Marcus Brock\marcus-brock-1,SO,2014-15,G,Incarnate Word,Southland,7,9,45.4,1.237,1.5,27,12.9,19.7,20.6,0,0,29.2,19.4,7,183.1,113.7,0.1,0,0.1,20,-6.2,13.9
Andre Chatfield\andre-chatfield-1,JR,2016-17,G,Harvard,Ivy,2,3,34.1,0.5,0.5,0,0,0,0,19.7,0,0,34.2,1,100.5,64.8,0,0,0,6,7.9,13.9
Dexter Jenkins\dexter-jenkins-1,JR,2014-15,G,Western Carolina,Southern,3,4,19.2,0.38,0.333,28.4,29.6,29,69,0,0,20.2,62.5,4,85.2,103.8,0,0,0,9.6,4.3,13.9
David Nelson\david-nelson-3,SR,2015-16,G,Southern Methodist,AAC,4,6,44,1,1,0,18.2,9.7,43.7,0,0,0,16.8,3,204,101.3,0,0,0.1,16.1,-2.2,13.9
Chinanu Onuaku\chinanu-onuaku-1,SO,2015-16,F,Louisville,ACC,31,762,26.4,0.62,0.62,13.7,25.8,19.8,12.9,1.9,9.6,20.8,20.5,314,114.7,84.9,1.8,2.3,4.2,3.6,10.2,13.9
Connor Van Brocklin\connor-van-brocklin-1,JR,2013-14,G,Utah,Pac-12,7,17,32.6,0.924,0.9,0,6.6,3.6,12.4,3.5,0,0,18.5,8,191,96.7,0.1,0,0.2,15,-1.1,13.9
Chris Collins\chris-collins-4,FR,2014-15,G,Texas A&M,SEC,3,5,27,1.5,1.5,0,0,0,0,0,0,0,10.6,1,300,107.6,0,0,0,17.3,-3.5,13.8
Stan Mays\stan-mays-1,FR,2013-14,G,Texas Tech,Big 12,6,14,33.6,0.667,0.667,9.2,0,4.6,18.1,4.5,0,0,22.8,7,155.1,110.9,0.1,0,0.1,15.8,-2,13.8
Daniel Ochefu\daniel-ochefu-1,SR,2015-16,F,Villanova,Big East,37,865,27.2,0.642,0.627,11.3,25.8,19.1,14.6,2,7.5,14.7,20.6,379,125.2,87.2,2.9,2.5,5.4,4.7,9.1,13.8
Jeff Withey\jeff-withey-1,JR,2011-12,C,Kansas,Big 12,39,968,25.2,0.614,0.536,10.2,19.9,15.2,5.6,1.5,15.3,14.9,17.6,346,122.4,86,2.7,2.6,5.4,2.7,11.1,13.8
Sharieff Medlock\sharieff-medlock-1,FR,2014-15,G,Chicago State,WAC,4,9,36.1,1.5,1.5,0,14.6,6.6,0,13.8,0,0,5.8,2,300,79,0,0,0.1,8.3,5.4,13.7
Jordan Bell\jordan-bell-1,JR,2016-17,F,Oregon,Pac-12,39,1124,26.3,0.658,0.641,12.3,22.3,17.6,11.4,2.5,8.4,18.8,18,446,123.7,89,3.2,3,6.2,4.6,9,13.6
Draymond Green\draymond-green-1,JR,2010-11,F,Michigan State,Big Ten,34,1023,24.9,0.519,0.48,9.6,23.6,16.6,30.6,3.6,4,16.1,24.7,467,110.1,92.5,2.6,2.2,4.8,6.3,7.3,13.6
Matt Tomaszewski\matt-tomaszewski-1,JR,2010-11,F,Syracuse,Big East,9,20,34.3,0.863,0.917,6,5.3,5.7,10.8,3,0,0,17.8,9,176.5,100.8,0.1,0,0.2,14.4,-0.8,13.6
Mike Hart\mike-hart-1,SR,2012-13,G,Gonzaga,WCC,35,593,16.1,0.753,0.77,15.3,13.6,14.4,10.1,3.1,1,14.7,4.8,117,168.6,92.5,1.7,1.2,2.9,8,5.6,13.5
Marcus Smart\marcus-smart-1,SO,2013-14,G,Oklahoma State,Big 12,31,1014,26.9,0.552,0.486,5.1,14.9,10.2,30.1,5,1.9,14,29.2,589,114.3,92.3,3.1,2.5,5.6,8,5.5,13.5
Mikal Bridges\mikal-bridges-1,SO,2016-17,G,Villanova,Big East,36,1073,21,0.676,0.644,5.2,13.5,9.7,12,3.5,3.5,15.1,15.3,349,130.4,93.3,3.1,2.4,5.5,6.5,6.9,13.4
Brice Johnson\brice-johnson-1,SR,2015-16,F,North Carolina,ACC,40,1121,33,0.653,0.617,11.7,28.5,20.4,9.7,2.2,5.5,11.8,25,613,130.2,92.3,5,2.6,7.6,7.3,6.2,13.4
Kelly Olynyk\kelly-olynyk-1,JR,2012-13,F,Gonzaga,WCC,32,845,36.2,0.675,0.642,11.8,22.6,17.4,15.1,1.6,5.1,15.4,30.7,516,127.1,89.9,4.7,1.9,6.7,8.7,4.7,13.4
Hunter Mickelson\hunter-mickelson-1,SR,2015-16,F,Kansas,Big 12,26,201,21.3,0.472,0.439,12.4,20.8,16.9,10.2,3.7,12,9.8,17.8,70,111.6,84.3,0.4,0.6,1,1.4,11.9,13.3
Otto Porter\otto-porter-1,SO,2012-13,F,Georgetown,Big East,31,1097,27.3,0.59,0.541,6.7,20.9,13.9,18.5,3.3,3,10,24.1,477,122.3,85.3,4.2,3,7.1,7.2,6.1,13.3
Branden Stubbs\branden-stubbs-1,FR,2010-11,G,Iowa,Big Ten,4,15,42.7,1.017,1,0,7.9,3.9,0,4,0,14.5,23.2,8,169.2,100.9,0.1,0,0.1,15.2,-1.9,13.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
Isaiah Wilkins\isaiah-wilkins-1,JR,2016-17,F,Virginia,ACC,33,874,20.5,0.592,0.568,11.7,17.4,14.6,8.4,2.5,6.8,15.2,14.8,247,120.2,88.4,1.9,2.4,4.3,3.5,9.8,13.3
Beau Gamble\beau-gamble-1,FR,2010-11,G,Santa Clara,WCC,4,13,31,0.672,0.6,8.8,18.9,13.7,52.6,4.5,0,25.2,30.1,9,125.9,97.4,0.1,0,0.1,12.4,0.9,13.2
Mike McCloskey\mike-mccloskey-1,JR,2011-12,G,South Florida,Big East,4,4,29.4,1,1,0,0,0,0,16.7,0,50,28.6,1,62.9,71.5,0,0,0,0.7,12.5,13.2
Nate Ritchie\nate-ritchie-1,FR,2014-15,F,Indiana,Big Ten,6,15,25.7,0.513,0,23.6,22.9,23.3,19.7,4,0,0,6.6,5,180.8,99.9,0.1,0,0.1,8.6,4.6,13.2
Ryan Ansel\ryan-ansel-1,SR,2013-14,G,Davidson,Southern,4,9,29,1.5,1.5,13.4,14,13.7,19.9,6.5,0,50,11.4,3,144.5,97.4,0,0,0,10.5,2.6,13.1
Justin Lobell\justin-lobell-1,SO,2015-16,G,Southeastern Louisiana,Southland,3,1,95.8,1.5,1.5,0,0,0,0,0,0,50,99.4,3,143.7,118.4,0,0,0,30.3,-17.1,13.1
Delon Wright\delon-wright-1,JR,2013-14,G,Utah,Pac-12,33,1202,27,0.639,0.581,4.6,17,11.3,28.6,4.1,3.8,17.3,21.4,556,125.2,90.2,4.2,3.2,7.3,6.2,6.8,13.1
Johnny Hamilton\johnny-hamilton-1,SR,2016-17,C,Virginia Tech,ACC,3,21,36.1,0.803,1,18.5,5.3,11.4,0,5.5,4.9,0,16.9,10,173,99.5,0.1,0,0.2,10.6,2.4,13
Seth Tuttle\seth-tuttle-1,SR,2014-15,F,Northern Iowa,MVC,35,1062,30.9,0.675,0.635,6.7,23.1,15.6,28.7,2.2,2.5,20,28.9,543,122.1,90.3,4.8,2.6,7.4,7.8,5.2,13
Justin Jackson\justin-jackson-3,SR,2013-14,F,Cincinnati,AAC,34,944,25.8,0.524,0.532,13.6,17.4,15.5,14.8,3.7,12,15.7,23.5,382,107.1,84.6,1.6,3,4.6,1.9,11.1,12.9
K.J. McDaniels\kj-mcdaniels-1,JR,2013-14,F,Clemson,ACC,36,1212,28.4,0.566,0.505,8.8,15.9,12.5,12.8,2.3,8.9,13.3,29.1,579,114.4,90.8,3.6,3.1,6.7,5.6,7.3,12.9
Kemba Walker\kemba-walker-1,JR,2010-11,G,Connecticut,Big East,41,1543,29.9,0.543,0.478,3.9,11.5,7.9,28,3.1,0.5,9.5,32.4,930,121.2,98.9,7.3,2.4,9.7,10.2,2.7,12.9
Dillon Graham\dillon-graham-1,SO,2014-15,G,Florida,SEC,1,3,6.5,0,0,0,0,0,0,21.2,0,0,18.2,0,0,61,0,0,0,-3.5,16.3,12.8
Pierce Hornung\pierce-hornung-1,JR,2011-12,F,Colorado State,MWC,26,708,26.3,0.654,0.667,18.3,25,21.7,14,4.3,2.1,17.1,16.4,265,129.2,95.8,2.5,1.3,3.8,8.1,4.7,12.8
Frank Kaminsky\frank-kaminsky-1,SO,2012-13,C,Wisconsin,Big Ten,32,329,25.3,0.562,0.51,7.3,13.5,10.2,17.6,2.8,5.2,7.1,21.3,132,126,88.2,1.3,0.8,2.1,6.6,6.2,12.8
Jake Brudish\jake-brudish-1,SO,2015-16,G,Southern Methodist,AAC,3,3,68.8,1.5,1.5,0,0,0,87.3,0,0,0,16.8,3,279.9,109.8,0.1,0,0.1,32.9,-20.1,12.7
Draymond Green\draymond-green-1,SR,2011-12,F,Michigan State,Big Ten,37,1229,26.1,0.542,0.504,8.2,30.7,19.8,24.2,2.7,3.3,16.8,28.2,610,109.6,83.6,3.5,3.6,7.1,5.5,7.2,12.7
T.J. McConnell\tj-mcconnell-1,SR,2014-15,G,Arizona,Pac-12,38,1158,22.9,0.57,0.538,2.8,12.5,7.8,39,4.3,0.3,18.4,18.9,476,119.8,88.2,3.5,3,6.5,7,5.7,12.7
Alec Wulff\alec-wulff-1,SO,2015-16,G,UCLA,Pac-12,5,7,49.5,1.5,1.5,0,0,0,33.9,0,0,0,13.6,4,285.7,118.2,0.1,0,0.1,23.8,-11.1,12.7
Jon Diebler\jon-diebler-1,SR,2010-11,G,Ohio State,Big Ten,37,1320,19.6,0.723,0.706,1.3,7.9,4.6,11.6,1.7,0.4,9.8,14.4,408,144.7,98.4,4.7,2.1,6.8,9.8,2.7,12.6
Anthony Gill\anthony-gill-1,JR,2014-15,F,Virginia,ACC,34,859,29.3,0.614,0.582,15.5,16.3,15.9,8,2.3,2.4,10.8,24.3,387,127.3,86.7,3.8,2.4,6.1,7.5,5.1,12.6
Kyle Gonzalez\kyle-gonzalez-1,JR,2014-15,G,Radford,Big South,2,11,36.4,1.25,1.25,0,20.7,10.5,19.6,5.5,9.1,33.3,14,4,146.5,88,0,0,0.1,6.5,6.1,12.6
Eric Hester\eric-hester-1,FR,2016-17,G,Florida,SEC,18,111,20.6,0.863,0.891,1,9.1,5,10.4,3.1,0,10.8,12.4,35,156.9,96.2,0.4,0.2,0.6,9.2,3.4,12.6
Tod Lanter\tod-lanter-1,SR,2014-15,G,Kentucky,SEC,7,8,21.8,1.5,1.5,0,0,0,0,0,0,0,6.5,1,300,100.3,0,0,0,12.7,-0.1,12.6
Stuart Nezlek\stuart-nezlek-1,SR,2016-17,C,Iowa State,Big 12,4,9,38.9,0.504,0.4,12.8,24,18.6,22.2,6.3,0,0,33.3,6,125.3,89.1,0,0,0.1,7.2,5.4,12.6
Daniel Ochefu\daniel-ochefu-1,JR,2014-15,F,Villanova,Big East,36,864,26.6,0.66,0.644,14,28.1,21.3,13.2,2.2,6.3,20.8,19.6,348,121.7,85.8,2.7,2.5,5.2,4.3,8.3,12.6
Marshawn Powell\marshawn-powell-1,JR,2011-12,F,Arkansas,SEC,2,43,41.5,0.718,0.714,12.9,20.3,16.4,24.7,2.7,7.2,22.7,40.2,31,110.3,95.5,0.2,0.1,0.2,9.3,3.3,12.6
Petar Torlak\petar-torlak-1,JR,2012-13,G,East Carolina,CUSA,4,36,37.6,0.758,0.682,3.2,12.6,7.9,40.1,4.8,0,6.7,20.4,21,163.4,98.2,0.3,0.1,0.3,13.8,-1.2,12.6
J.D. Wilkerson\jd-wilkerson-1,FR,2012-13,G,Louisiana Tech,WAC,6,10,29.2,0.678,0.75,10.1,0,5.5,18.9,5.7,0,0,14,4,161.9,93,0.1,0,0.1,10.9,1.7,12.6
Jeff Withey\jeff-withey-1,SR,2012-13,C,Kansas,Big 12,37,1144,27.2,0.621,0.583,8.8,22.3,16.1,6.2,1.4,13.7,15.1,21.5,467,117.8,84.2,3.4,3.2,6.6,2.7,9.9,12.6
Doug Browman\doug-browman-1,JR,2011-12,G,Virginia,ACC,11,35,24.4,0.863,0.917,3.9,15.3,9.7,32,5.6,0,30.2,16.5,13,129.3,82.4,0.1,0.1,0.2,8.1,4.4,12.5
Gary Payton\gary-payton-2,SR,2015-16,G,Oregon State,Pac-12,32,1096,25.9,0.532,0.512,7.8,18,12.8,32.9,4.3,1.7,13.3,25.6,558,112.7,97.2,3,2.1,5,6.8,5.7,12.5
Austin Younker\austin-younker-1,FR,2010-11,F,Georgia Southern,Southern,3,1,126.1,0.789,,0,0,0,0,0,0,0,96,3,186.5,114.8,0,0,0,40.6,-28.1,12.5
Cody Zeller\cody-zeller-1,FR,2011-12,F,Indiana,Big Ten,36,1025,31.3,0.665,0.623,11.3,18.4,14.9,9.5,2.9,4.3,12.4,24.3,531,132.1,96.3,5.1,1.8,6.8,8.3,4.2,12.5
Tyler Jenkins\tyler-jenkins-1,FR,2014-15,G,Lehigh,Patriot,5,23,38.7,0.841,0.8,0,14,7.5,46.7,5.2,0,19.4,23.6,14,152.6,93.2,0.2,0,0.2,12.2,0.2,12.4
Frank Kaminsky\frank-kaminsky-1,JR,2013-14,C,Wisconsin,Big Ten,38,1032,29,0.611,0.578,10,18.4,14.3,11.4,1.6,6.1,8.3,25.5,508,127.5,97.7,4.2,2,6.2,7.5,4.9,12.4
Erik Murphy\erik-murphy-1,SR,2012-13,F,Florida,SEC,36,952,24.4,0.643,0.629,7.8,19.2,13.5,11,1.5,3.1,13,22.5,394,124.6,87,3.6,2.4,6,7.8,4.6,12.4
P.J. Purnell\pj-purnell-1,SO,2012-13,G,Oral Roberts,Southland,3,8,38.8,0.559,0.5,0,15.9,7.8,32.8,7.5,0,0,28.6,5,135.1,90.1,0,0,0.1,11.6,0.8,12.4
Rayvonte Rice\rayvonte-rice-1,JR,2014-15,G,Illinois,Big Ten,24,721,28.9,0.6,0.551,5.1,20.9,12.7,14.9,3.7,1.1,8.6,26.5,360,124.2,92.8,3,1.6,4.5,8.5,3.8,12.4
Kaipo Sabas\kaipo-sabas-1,JR,2010-11,G,Colorado State,MWC,3,10,44.8,1.017,1.25,12.3,23.4,18,0,5.9,0,0,15.2,4,196.2,89.8,0.1,0,0.1,13.9,-1.6,12.4
Kenrich Williams\kenrich-williams-1,JR,2016-17,G,Texas Christian,Big 12,37,1211,22.6,0.572,0.565,12,22.9,17.5,15.3,2.7,2.1,10.7,17,450,125.5,98,3.4,2.2,5.6,7.1,5.3,12.4
Mookie Jones\mookie-jones-1,SO,2010-11,F,Syracuse,Big East,13,105,24.6,0.615,0.586,3.4,11.2,7.6,14.4,5.2,2.2,7.4,19.7,41,133.6,91.6,0.4,0.2,0.6,9.1,3.2,12.3
Markieff Morris\markieff-morris-1,JR,2010-11,C,Kansas,Big 12,38,926,29.1,0.642,0.627,13.9,24.7,19.7,11,1.9,4.9,16.2,25.5,485,121.5,88.1,3.6,2.4,6,6.7,5.6,12.3
Shabazz Napier\shabazz-napier-1,SR,2013-14,G,Connecticut,AAC,40,1404,25.5,0.591,0.517,3.4,15,9.7,30.8,3.2,1,15.8,27.5,745,118.9,94.9,4.9,3.1,7.9,8.2,4.1,12.3
Charles Newton\charles-newton-1,SO,2010-11,G,Tennessee Tech,OVC,15,64,31.8,0.801,0.844,5.6,18,12,25.3,8.7,0,27.4,21.9,32,123.5,82.4,0.2,0.2,0.4,7.8,4.5,12.3
Gary Payton\gary-payton-2,JR,2014-15,G,Oregon State,Pac-12,31,1125,25,0.547,0.525,7,18.4,12.7,22.3,5.4,4.6,13.4,22,422,110.9,86.2,2.5,3.2,5.7,4.4,7.9,12.3
Patrick Wallace\patrick-wallace-1,FR,2013-14,G,North Carolina State,ACC,6,14,32.4,0.667,0.667,0,8.2,4.2,19.6,0,0,0,33.6,9,143.6,112.8,0.1,0,0.1,19.3,-7,12.3
Justin Anderson\justin-anderson-1,JR,2014-15,G,Virginia,ACC,26,724,23.8,0.61,0.572,3.1,14.4,9,14,1.6,2.5,10.7,23.3,283,123.5,89.4,2.5,1.8,4.4,7.6,4.6,12.2
Lonzo Ball\lonzo-ball-1,FR,2016-17,G,UCLA,Pac-12,36,1263,24.7,0.673,0.668,3.2,14.3,9.3,31.4,2.8,2.1,18.6,18.1,609,131.3,100.7,4.8,2,6.8,8.7,3.5,12.2
Trey Burke\trey-burke-1,SO,2012-13,G,Michigan,Big Ten,39,1378,28.7,0.569,0.53,1.9,9.6,5.7,37.3,2.8,1.5,11.9,28.3,776,123.4,100,6.7,1.8,8.6,9.9,2.3,12.2
