Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
J.R. Holder\jr-holder-1,SO,2014-15,F,Jacksonville,A-Sun,32,900,11.8,0.493,0.439,4.9,13.6,9.1,10.3,1.4,1.1,18.2,21.2,284,93.7,111.4,0.3,0.4,0.7,-4,-3.5,-7.5
Darian Hooker\darian-hooker-1,JR,2012-13,G,Campbell,Big South,32,944,12.3,0.504,0.463,1.2,6.9,3.9,11.5,2.6,0.3,14.9,20.4,300,98.8,109.7,0.9,0.4,1.3,-0.8,-3.5,-4.3
Shaunvanta Ingram\shaunvanta-ingram-1,SO,2010-11,G,Alcorn State,SWAC,21,254,2.7,0.359,0.32,4.2,14.2,9.1,9.9,1.2,0.4,23.8,22.2,70,64.5,106.3,-0.7,0.2,-0.5,-9.1,-3.5,-12.6
Osa Izevbuwa\osa-izevbuwa-1,SO,2014-15,G,NJIT,Ind,32,430,9.6,0.516,0.508,3.2,8.6,6,8.8,1.7,0.3,17.2,19,122,95.2,106.3,0.2,0.4,0.6,-3,-3.5,-6.4
Justin Jaworski\justin-jaworski-1,FR,2017-18,G,Lafayette,Patriot,25,695,13.4,0.598,0.568,1.1,7.6,4.6,10.4,0.9,0.3,12.4,18.9,239,111.8,111.3,1.2,0.4,1.6,1.2,-3.5,-2.3
Demontrae Jefferson\demontrae-jefferson-1,FR,2016-17,G,Texas Southern,SWAC,28,898,12.8,0.489,0.434,1.6,5.5,3.5,20.8,1.9,0,17.4,27.3,391,95.6,109.5,0.5,0.7,1.2,-2,-3.5,-5.5
Anthony Johnson\anthony-johnson-6,SR,2014-15,G,Northern Illinois,MAC,27,616,17.9,0.531,0.504,3.7,8.1,5.8,11.3,1.1,0,9.3,25.7,258,112.8,109.2,1.6,0.4,2,2.3,-3.5,-1.3
Keon Johnson\keon-johnson-1,SO,2014-15,G,Winthrop,Big South,31,878,16,0.555,0.496,1.2,8.3,4.9,13.4,1.4,0,10.3,21.1,336,115.7,104.8,2.2,0.9,3.1,1.3,-3.5,-2.3
Taylor Johnston\taylor-johnston-1,SO,2010-11,F,Binghamton,AEC,26,414,8.7,0.544,0.526,2.9,10.9,6.8,6.5,1.4,0.3,19.5,13.8,83,97.6,113.6,0.2,0.1,0.3,-2.9,-3.5,-6.5
Quentin Jones\quentin-jones-1,SO,2011-12,G,Maryland-Baltimore County,AEC,24,406,5.8,0.445,0.381,3.1,10.4,6.3,17.7,1.9,0,27.7,16.3,96,81.8,114.3,-0.2,0,-0.2,-5.1,-3.5,-8.6
Shawn Jones\shawn-jones-3,JR,2017-18,G,Massachusetts-Lowell,AEC,25,395,10,0.469,0.384,4,5.6,4.8,19.9,2.3,0.8,19.8,18.3,128,96.7,112.2,0.2,0.2,0.4,-4,-3.5,-7.5
Luka Kamber\luka-kamber-1,JR,2015-16,F,Nicholls State,Southland,34,590,5.7,0.449,0.427,3.8,7.8,5.8,7.9,1.1,0.5,13.7,15.3,138,89.9,111.3,-0.1,0.3,0.3,-3.3,-3.5,-6.8
Lamar Kearse\lamar-kearse-1,FR,2010-11,G,NJIT,GWC,26,590,16,0.531,0.495,2.6,8.3,5.4,20,1.8,0,13,21,224,109,103.1,1.1,0.7,1.8,-0.1,-3.5,-3.6
Troy King\troy-king-1,FR,2010-11,F,Tennessee-Martin,OVC,33,826,12.5,0.548,0.522,3.5,11.4,7.4,6.7,1.5,0.5,17.9,21.2,283,99.2,108.1,0.8,0.6,1.3,-1.1,-3.5,-4.6
Matt Klinewski\matt-klinewski-1,SO,2015-16,F,Lafayette,Patriot,30,779,19.2,0.548,0.497,6.9,15.1,10.9,11.9,0.8,1.9,12.7,27.7,382,106.4,114.3,1.5,0.2,1.7,-1.9,-3.5,-5.4
Alec Kobre\alec-kobre-1,SR,2015-16,G,Pacific,WCC,22,601,18,0.694,0.665,0.6,5.6,3.1,7.1,0.6,0,9.1,19.7,231,131.3,111.3,2,0.3,2.3,6.1,-3.5,2.7
Javier Lacunza\javier-lacunza-1,JR,2014-15,F,Florida Atlantic,CUSA,28,358,8.9,0.509,0.469,5,12.2,8.5,1.8,0.9,0.3,13.8,16.5,89,98.8,107,0.2,0.3,0.5,-2.3,-3.5,-5.9
Isaiah Lamb\isaiah-lamb-1,SO,2016-17,F,Marist,MAAC,32,657,8.6,0.463,0.425,2.7,14.7,8.8,6.4,1.2,0.6,14.9,20.9,197,87.6,115.2,-0.2,0.1,-0.1,-4.5,-3.5,-8
Max Landis\max-landis-1,FR,2011-12,G,Gardner-Webb,Big South,31,790,11.2,0.507,0.487,0.3,6,2.9,12.6,1.5,0,14.7,21.9,261,99.2,107.5,0.8,0.5,1.3,-1,-3.5,-4.5
Tyler Livingston\tyler-livingston-1,FR,2013-14,F,Massachusetts-Lowell,AEC,28,744,7.7,0.495,0.487,3,10.8,6.9,6.5,0.6,0.9,11.7,16.1,172,96.7,112.1,0.2,0.4,0.7,-2.6,-3.5,-6.1
Ryan Majerle\ryan-majerle-2,JR,2014-15,G,Grand Canyon,WAC,32,772,14.1,0.6,0.574,5.9,9.4,7.7,5.5,0.6,0.5,8.9,15,219,122.7,111.6,1.8,0.3,2.1,2.9,-3.5,-0.6
Dominique Major\dominique-major-1,SR,2014-15,G,Saint Francis (PA),NEC,31,559,7.9,0.455,0.432,0.9,3.5,2.2,7,1.8,0.2,8,17.3,133,95,106.4,0.2,0.5,0.7,-1.6,-3.5,-5.1
Artie Marine\artie-marine-1,JR,2010-11,F,Kennesaw State,A-Sun,25,272,11.1,0.435,0.395,7,9.8,8.4,8.8,2.7,0.4,10.3,16.4,71,100.8,111.4,0.2,0.1,0.3,-1.2,-3.5,-4.7
Marcus Marshall\marcus-marshall-1,SO,2014-15,G,Missouri State,MVC,14,456,27.3,0.627,0.57,0.8,11.8,6.2,15.2,1.4,0.5,8,29.2,227,125.9,107.7,2.1,0.3,2.4,8.4,-3.5,5
Dundrecous Massey\dundrecous-massey-1,JR,2012-13,G,Jackson State,SWAC,18,332,21.8,0.473,0.397,2,9.4,5.4,33.1,4.2,0.6,15,43.6,223,93.6,102.3,0.3,0.4,0.7,3.2,-3.5,-0.3
Dexter McClanahan\dexter-mcclanahan-1,JR,2017-18,G,Savannah State,MEAC,27,789,16.8,0.543,0.506,3.4,11.7,7.1,12,2.1,0.5,11.4,23.6,397,108.1,114,1.4,0.3,1.7,1.1,-3.5,-2.4
R.J. McCray\rj-mccray-1,FR,2010-11,G,Louisiana-Monroe,Sun Belt,23,322,9,0.509,0.482,2.3,6,4,9.3,1.2,1.2,16.1,13.5,67,100.5,113.8,0.2,0,0.3,-3.2,-3.5,-6.7
Moe McDonald\moe-mcdonald-1,JR,2016-17,G,Texas-Rio Grande Valley,WAC,32,493,7.7,0.522,0.472,3.1,6.3,4.6,12.9,1.3,0.2,22.6,15.4,141,96.2,112.5,0.2,0.2,0.4,-2.7,-3.5,-6.3
Jaquan McKennon\jaquan-mckennon-1,SO,2016-17,G,Maine,AEC,24,309,10,0.437,0.407,3.4,9,6.1,40.8,1.3,0.7,24.3,24.2,119,86.7,112,-0.2,0.2,0,-4.7,-3.5,-8.2
Shane McLaughlin\shane-mclaughlin-1,SR,2015-16,G,Bryant,NEC,31,1134,8.6,0.481,0.458,0.9,9.5,5.2,27.5,1.5,0.1,27.6,15.5,292,89.7,114.7,-0.2,0.3,0.1,-4.3,-3.5,-7.9
Ervin Mitchell\ervin-mitchell-2,SR,2016-17,G,Grambling,SWAC,30,963,19.5,0.573,0.531,2.9,10.8,6.5,6.8,2.3,1.5,13,25.8,446,110.5,105.2,2.1,1.1,3.2,-0.4,-3.5,-3.9
Shaquiell Mitchell\shaquille-mitchell-1,FR,2012-13,G,South Carolina State,MEAC,28,637,5.8,0.349,0.307,8.5,13.4,10.8,10.5,2,0.3,19.7,21.7,166,74.7,109,-0.9,0.3,-0.6,-6.2,-3.5,-9.7
Christopher Morgan\christopher-morgan-1,JR,2014-15,F,Holy Cross,Patriot,27,283,11.9,0.663,0.66,6.3,13.2,9.5,0.8,0.4,2.1,16.6,12.7,65,117.4,110.1,0.5,0.2,0.6,-3,-3.5,-6.4
Fard Muhammad\fard-muhammad-1,SO,2017-18,G,Binghamton,AEC,28,525,17.7,0.608,0.606,2.2,12.8,7.4,10.4,1.7,0.6,10.2,20.1,197,117.9,105.6,1.2,0.6,1.8,2.9,-3.5,-0.6
Lamond Murray\lamond-murray-2,SR,2016-17,G,Pepperdine,WCC,31,1060,22.1,0.557,0.524,3.7,15.8,9.5,9.1,1.9,1.2,12,32.1,574,104.9,115.1,2,0.2,2.3,2.3,-3.5,-1.2
Austin Nehls\austin-nehls-1,SO,2016-17,G,Central Connecticut State,NEC,29,1047,15,0.569,0.514,3.1,8.7,5.7,9.2,1.1,0.8,10.7,18.9,356,116.5,113,2.2,0.4,2.6,2,-3.5,-1.5
LeRoy Nobles\leroy-nobles-1,SR,2010-11,G,IUPUI,Summit,32,1144,23.4,0.619,0.559,4.6,9.7,7.2,7.4,1.5,0.2,12.2,25.6,533,123.9,112.8,4.6,0.2,4.8,5.5,-3.5,2.1
Kyle Odister\kyle-odister-1,SO,2012-13,G,Cal Poly,Big West,30,536,12.8,0.51,0.497,1.8,7.2,4.2,10.8,1.7,0.5,11.6,22.9,167,100.5,110,0.7,0.2,0.8,1.1,-3.5,-2.4
Casey Oliverson\casey-oliverson-1,SR,2015-16,F,Southern Utah,Big Sky,30,765,14.5,0.57,0.553,6.4,12.4,9.3,4,1,2.2,10.9,17.8,248,109.2,117.4,1.1,0,1.1,-2.5,-3.5,-6.1
Miles Overton\miles-overton-1,JR,2016-17,G,Drexel,CAA,22,524,6.8,0.411,0.346,1.8,7.8,4.7,12.2,2,0.6,15.6,27.6,202,83.6,111.3,-0.5,0.3,-0.2,-5,-3.5,-8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced
Player,Class,Season,Pos,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
A.J. Hess\aj-hess-1,SO,2013-14,G,Southern Utah,Big Sky,29,783,12.8,0.547,0.502,2,17,9.2,11,0.7,0.6,11.8,19.5,245,105.1,116.8,0.9,0.1,1,-0.5,-3.6,-4.1
Khari Holloway\khari-holloway-1,JR,2015-16,G,Portland State,Big Sky,25,331,6.5,0.476,0.426,1.7,8.5,5,10.1,1.3,0,17,14.4,80,94.6,112.2,0.1,0.2,0.2,-3.9,-3.6,-7.5
Charles Jackson\charles-jackson-4,SO,2016-17,G,Arkansas-Pine Bluff,SWAC,29,581,12.2,0.584,0.563,2.2,12,6.9,17.2,2.1,0,20.7,18.1,184,104.6,106.4,0.7,0.6,1.3,-1.5,-3.6,-5.1
Malik Jackson\malik-jackson-1,JR,2012-13,G,Bethune-Cookman,MEAC,34,450,11,0.476,0.455,4.7,19.7,11.1,5.7,1.5,2.5,11,20.3,137,97.8,100.9,0.4,0.6,0.9,-2.2,-3.6,-5.8
Chris Jenkins\chris-jenkins-2,FR,2013-14,G,Hofstra,CAA,28,593,7.5,0.45,0.438,0.8,6.4,3.5,5.2,1.4,0.9,7.2,15.7,132,100.7,116.5,0.3,0.1,0.4,-0.9,-3.6,-4.5
Rasheem Jenkins\rasheem-jenkins-1,SR,2010-11,G,Florida A&M,MEAC,26,586,8.3,0.456,0.423,0.7,7.5,4.1,21.9,1.8,0,21.3,18,164,91.4,103.6,0.1,0.6,0.7,-3.5,-3.6,-7.1
Dane Johnson\dane-johnson-2,JR,2010-11,G,Portland State,Big Sky,29,509,11.8,0.621,0.632,1.1,6.9,4,29.4,2.3,0,32.5,9.5,113,113,111.2,0.7,0.2,0.9,-0.7,-3.6,-4.3
Carl Jones\carl-jones-2,SO,2010-11,G,Saint Joseph's,A-10,32,1086,20.6,0.544,0.48,1.4,7.6,4.5,24.7,2.1,0.2,13.5,29,521,108.3,112.8,2.8,0.2,3,4.8,-3.6,1.1
Jeff Jones\jeff-jones-2,SR,2011-12,G,Rider,MAAC,30,846,19.7,0.613,0.573,1.5,9.6,5.6,7.6,1.9,1,9.4,21.9,341,119.9,111.6,2.5,0.2,2.7,4.1,-3.6,0.5
Mustafaa Jones\mustafaa-jones-1,SO,2012-13,G,Fairleigh Dickinson,NEC,31,676,9.1,0.506,0.474,1.6,8.6,5,10.3,2.5,0.3,18.1,15.1,158,93.6,116.8,0.2,-0.2,0.1,-1.3,-3.6,-4.9
Marvin Jordan\marvin-jordan-1,SO,2011-12,G,Niagara,MAAC,33,994,13.1,0.508,0.487,2.1,8.4,4.8,14.6,2.7,0,13.1,19.3,324,105,112.7,1.4,0.2,1.6,1.7,-3.6,-1.8
Casey Kasperbauer\casey-kasperbauer-1,FR,2012-13,G,South Dakota,Summit,29,800,15.5,0.618,0.604,0.2,9.4,4.7,13.5,2.2,0.1,11.2,15.4,230,118.1,114.7,1.7,-0.1,1.6,3.2,-3.6,-0.4
Casey Kasperbauer\casey-kasperbauer-1,SO,2013-14,G,South Dakota,Summit,29,528,14.8,0.592,0.567,0.9,9.4,5.3,8.8,1.5,0,7.8,17.9,168,118.4,112.3,1.1,0.3,1.4,2.2,-3.6,-1.4
Stefan Kenic\stefan-kenic-1,FR,2017-18,F,Cleveland State,Horizon,29,673,12.1,0.551,0.498,4,13.2,8.5,5.2,1.3,1.5,17.4,23.1,247,97.5,111.1,0.4,0.4,0.8,-2.6,-3.6,-6.1
Max Landis\max-landis-1,SR,2015-16,G,IPFW,Summit,33,1228,20.3,0.633,0.597,0.5,6,3.3,18.9,1.4,0.1,12.5,23.4,589,123.6,113.2,4.2,0.5,4.7,5.4,-3.6,1.8
Jaron Lane\jaron-lane-1,SR,2013-14,F,North Carolina-Asheville,Big South,32,1070,21.5,0.612,0.555,5.4,12.6,9.3,9.1,1.6,1.3,11,22,488,126.2,110.1,3.6,0.8,4.4,2.5,-3.6,-1.1
Josh Langford\josh-langford-1,JR,2013-14,G,Southeast Missouri State,OVC,22,413,14.3,0.612,0.625,9.5,11.9,10.7,5.1,1.5,0.8,18.3,19.1,151,109.4,111.8,0.6,0.3,0.9,-0.8,-3.6,-4.5
Rob Lewis\rob-lewis-2,SO,2013-14,G,Houston Baptist,Southland,30,755,17.1,0.524,0.464,2.2,10.1,6.1,22.5,1.7,0.1,13.3,27.5,366,106,110.5,1.3,0.6,1.9,0.7,-3.6,-2.9
Jeff Lowery\jeff-lowery-1,JR,2015-16,G,Central Arkansas,Southland,27,671,9.4,0.474,0.404,1.6,7.4,4.4,20.6,2.2,0.5,21.6,17.8,209,93.7,116.6,0.1,0.1,0.2,-4.2,-3.6,-7.8
Logan Lowery\logan-lowery-1,FR,2010-11,F,Centenary (LA),Summit,30,606,9.9,0.5,0.47,3.6,9.5,6.5,10.2,1.6,1.4,19.9,21.3,190,87.8,116.9,-0.1,-0.1,-0.2,-4.7,-3.6,-8.3
Christian Lutete\christian-lutete-1,FR,2015-16,F,Radford,Big South,27,255,10.6,0.45,0.432,7.4,19.5,13.3,7.8,0.2,0.8,13.9,19.6,78,97.3,107.9,0.1,0.2,0.4,-2.4,-3.6,-6
Jaquan Lynch\jaquan-lynch-1,JR,2015-16,G,Arkansas-Pine Bluff,SWAC,17,269,11.5,0.509,0.478,3,7.2,5,16,2.5,0,17.1,17.4,74,98.8,111.3,0.2,0.2,0.3,-1.9,-3.6,-5.5
Damon Lynn\damon-lynn-1,SR,2016-17,G,NJIT,A-Sun,21,718,21.9,0.553,0.5,1.4,6.2,3.7,22.1,3,0.5,11.3,29.7,402,113.5,106.5,2.1,0.7,2.8,5.4,-3.6,1.8
Danny Mahoney\danny-mahoney-1,FR,2014-15,G,San Jose State,MWC,25,328,0.1,0.311,0.282,1.7,7.3,4.3,21,1.1,0,28.2,17.1,55,60.2,113.1,-0.8,0.1,-0.7,-8.6,-3.6,-12.2
Ryan Manning\ryan-manning-1,JR,2016-17,F,Air Force,MWC,31,434,16.7,0.563,0.55,5.3,10.5,7.8,8.7,1.5,0.3,9.9,22.6,169,108.9,111.5,0.8,0.2,1,2.1,-3.6,-1.5
Jermaine Marrow\jermaine-marrow-1,FR,2016-17,G,Hampton,MEAC,31,961,11,0.445,0.388,2.8,8.8,5.7,22.5,1.2,0.1,16,32.5,475,90.3,105,-0.1,1.1,1,-3.9,-3.6,-7.4
Gerrell Martin\gerrell-martin-1,SO,2012-13,G,Long Island University,NEC,32,332,14.5,0.586,0.554,6.1,13.4,9.6,7.2,1.7,0,13.7,17.1,109,116.9,111.5,0.7,0.1,0.8,2,-3.6,-1.5
Stephan Martin\stephan-martin-1,SR,2010-11,G,McNeese State,Southland,33,705,17.5,0.55,0.506,2.6,7.2,4.9,15.4,2.1,0.3,16.3,26.6,320,105.7,107.4,1.4,0.5,1.9,1,-3.6,-2.6
Antoine Mason\antoine-mason-1,FR,2011-12,G,Niagara,MAAC,33,1131,14.7,0.467,0.423,4.7,13.1,8.2,14,2,0.2,13.2,26.7,479,97.6,112.3,1.2,0.2,1.4,-1.3,-3.6,-4.9
Riley Maye\riley-maye-1,SR,2013-14,F,Norfolk State,MEAC,33,425,11.1,0.596,0.591,3.7,6.7,5.2,6.4,0.3,2.3,15.5,17.9,126,109.7,113.7,0.6,0.2,0.8,-2.5,-3.6,-6.1
Corey Maynard\corey-maynard-1,SO,2011-12,G,Bryant,NEC,19,656,15.4,0.522,0.515,4.2,13.8,8.6,24.3,1.9,0.3,14.4,19.4,220,104.8,114.4,1,0,1,1.8,-3.6,-1.8
Logan McConathy\logan-mcconathy-1,SR,2010-11,G,Northwestern State,Southland,32,448,6.2,0.475,0.451,1.4,5.5,3.5,17.6,2.4,0.5,27.9,10.5,86,92.2,107.7,0.1,0.3,0.4,-2.9,-3.6,-6.5
Cody McDavis\cody-mcdavis-1,SO,2013-14,F,Northern Colorado,Big Sky,25,338,10.7,0.628,0.603,6.5,15,10.6,1.6,0.9,0,17.5,12.6,78,115.6,111.7,0.5,0.2,0.7,-1.7,-3.6,-5.4
Moe McDonald\moe-mcdonald-1,FR,2014-15,G,Texas-Rio Grande Valley,WAC,26,325,4.3,0.404,0.348,0.4,8.6,4.5,14.6,1.1,0.3,21.9,11.9,51,81.2,113.3,-0.2,0.1,-0.1,-6,-3.6,-9.7
Dejuan McGaughy\dejuan-mcgaughy-1,SR,2013-14,G,High Point,Big South,18,398,7.1,0.446,0.42,1.3,8.6,5,17.9,1.2,0.3,21.2,16.4,96,89.1,115.9,-0.1,0.1,0,-4.8,-3.6,-8.4
Sterling Melville\sterling-melville-1,SR,2011-12,F,Colgate,Patriot,30,662,13.2,0.495,0.468,4,13,8.4,15.1,1.7,1.3,17.2,25.3,245,92.9,112.8,0.3,0.1,0.4,-2.5,-3.6,-6.1
Scott Meredith\scott-meredith-1,SO,2016-17,G,Saint Francis (PA),NEC,27,262,13.1,0.554,0.531,0.4,9.7,5.3,9.4,2.4,0,11.4,18.1,85,110.3,106.4,0.4,0.3,0.7,0.3,-3.6,-3.3
Hunter Miller\hunter-miller-1,SR,2013-14,G,Stetson,A-Sun,31,746,8.8,0.482,0.412,1.6,9.9,5.6,18.4,1.3,0.3,17.1,13.7,166,100,117.1,0.4,0.1,0.5,-2.9,-3.6,-6.5
Tanner Milson\tanner-milson-1,FR,2010-11,G,North Carolina-Wilmington,CAA,30,727,7.5,0.533,0.503,1.7,6,3.9,13.3,0.6,0,24,17,179,95.4,113.2,0.4,0.1,0.5,-1.4,-3.6,-5
Avery Moore\avery-moore-1,SR,2014-15,G,Jacksonville State,OVC,30,800,12.7,0.503,0.476,1.4,8,4.6,16,1.7,0.4,9.4,19.6,246,104.4,109.3,1,0.5,1.5,1.1,-3.6,-2.5
Dallas Moore\dallas-moore-1,SR,2016-17,G,North Florida,A-Sun,34,1192,26.3,0.598,0.569,2.4,7.1,4.8,26.3,1.8,0.2,10.8,29.7,757,123.7,111.8,5.2,0.6,5.8,6.1,-3.6,2.5
Rashad Muhammad\rashad-muhammad-1,SO,2014-15,G,San Jose State,MWC,27,871,15.4,0.523,0.476,2.2,10.2,5.9,11,1.3,0.4,9.6,24.8,331,103.2,111.5,1.3,0.4,1.6,1.7,-3.6,-1.9
Maxx Nakwaasah\maxx-nakwaasah-1,JR,2010-11,G,Centenary (LA),Summit,30,916,12.6,0.491,0.431,7.2,16,11.5,10.7,1.4,0.6,18.8,24.8,352,91.2,115,0.2,0,0.2,-3.4,-3.6,-6.9
Ghassan Nehme\ghasson-nehme-1,FR,2015-16,G,Fairleigh Dickinson,NEC,33,361,11.6,0.551,0.53,1.5,15.1,8.2,10.2,2,0.6,15.8,19.5,122,102.4,107.8,0.3,0.3,0.7,-1.5,-3.6,-5.1
Derick Newton\derick-newton-2,SO,2016-17,F,Stetson,A-Sun,32,1012,20.9,0.591,0.538,4.3,14.2,9.2,8,1,0.8,10.6,25.4,519,114.4,112.3,2.7,0.5,3.2,2.2,-3.6,-1.5
Saah Nimley\saah-nimley-1,FR,2011-12,G,Charleston Southern,Big South,31,966,14.9,0.491,0.439,3.5,7.9,5.4,23,1.3,0.2,15.9,25.3,442,104.3,108.8,1.8,0.5,2.3,0.5,-3.6,-3
Malachi Nix\malachi-nix-1,FR,2013-14,G,Fairleigh Dickinson,NEC,30,471,4.4,0.424,0.348,1.9,9,5.4,11.6,2.3,0.2,25.4,19.4,117,77.5,115.9,-0.6,0.1,-0.5,-6.8,-3.6,-10.4
Jacquan Nobles\jacquan-nobles-1,SO,2010-11,G,Tennessee State,OVC,29,661,10,0.559,0.543,2.4,8.4,5.5,7.9,1.6,0.2,21.1,19.4,187,96.2,107,0.4,0.5,0.9,-1.3,-3.6,-4.9
Lucas Nutt\lucas-nutt-1,JR,2012-13,G,Southeast Missouri State,OVC,33,942,12.3,0.611,0.526,1.2,7.2,4.3,31,1.5,0.4,32,12,264,113.7,109.5,1.7,0.4,2.1,-0.6,-3.6,-4.2
Matt O'Reilly\matt-oreilly-1,SO,2016-17,G,Bucknell,Patriot,32,348,5.8,0.454,0.457,1.1,4.8,3,2.5,0.7,0.3,6.3,18.4,91,93.1,105,0,0.4,0.5,-1,-3.6,-4.6
Kanayo Obi-Rapu\kanayo-obi-rapu-1,SO,2015-16,G,Longwood,Big South,28,892,12.3,0.553,0.531,2.3,9.1,5.7,10.6,1.4,0.4,15.6,20,307,104.8,112.7,1.1,0.4,1.5,-0.1,-3.6,-3.7
Isaiah Omoregie\isaiah-omoregie-1,FR,2015-16,F,Florida A&M,MEAC,19,296,16.8,0.568,0.604,8.7,15.4,12,2,1.1,2.2,16.9,25.7,122,96.8,102.1,0.2,0.4,0.6,-6.2,-3.6,-9.8
Michael Patton\michael-patton-1,SR,2010-11,G,Northern Illinois,MAC,29,479,5.5,0.443,0.428,1.4,5.6,3.5,17.4,1.1,0.2,23,17.2,118,83.4,111.1,-0.2,0.2,-0.1,-3.5,-3.6,-7.1
Wesley Person\wesley-person-2,SO,2015-16,G,Troy,Sun Belt,31,1089,17,0.573,0.543,1.6,9.3,5.4,9.7,0.4,0.5,7.7,22.3,453,117.2,113.2,2.7,0.4,3.2,3.9,-3.6,0.3
Wil Peters\wil-peters-1,JR,2010-11,G,Tennessee State,OVC,30,1042,13.3,0.566,0.498,1.9,7,4.5,25.8,1.3,0.5,21.4,17.7,342,110.2,108,1.9,0.7,2.6,0.2,-3.6,-3.3
Demetrius Pollard\demetrius-pollard-1,SR,2015-16,G,Charleston Southern,Big South,22,581,9.4,0.494,0.473,0.9,9.7,5,14.2,0.7,0.4,15.9,21,196,95.1,111.7,0.2,0.3,0.5,-2,-3.6,-5.6
Rob Poole\rob-poole-1,SR,2014-15,G,Siena,MAAC,28,930,17.6,0.548,0.487,4.2,12.9,8.3,11.4,2,0.6,11.2,21.8,359,115.4,112.6,2.3,0.3,2.6,3,-3.6,-0.6
Marco Porcher Jimenez\marco-porcher-1,SR,2014-15,G,Florida International,CUSA,28,380,7.3,0.498,0.495,1,9.4,5.4,6.1,1,0.3,14.4,15.7,83,93.5,104.9,0.1,0.4,0.5,-2.3,-3.6,-6
Deron Powers\deron-powers-1,SR,2016-17,G,Hofstra,CAA,32,1062,15.5,0.547,0.486,1.1,7,3.9,29.3,1.1,0,18.1,21.8,456,111.4,115.7,2.3,0.2,2.5,1.7,-3.6,-1.9
Jalen Rhea\jalen-rhea-1,JR,2015-16,G,American,Patriot,22,366,9.3,0.49,0.465,5.2,4.7,4.9,5.8,1.9,0,8.6,16.8,90,101.5,109.8,0.3,0.3,0.5,-1.8,-3.6,-5.4
Ryan Richardson\ryan-richardson-1,FR,2014-15,G,Weber State,Big Sky,24,372,11.5,0.518,0.492,1,8.6,4.9,14,1,2.1,15.3,23.6,127,97.1,108.8,0.3,0.2,0.5,-1.1,-3.6,-4.7
Eddie Rios\eddie-rios-1,SR,2011-12,G,Texas State,Southland,23,487,16.7,0.532,0.492,1.3,9.6,5.1,22.1,2.9,0.2,17.7,25.9,228,101.5,102.9,0.7,0.5,1.3,0.4,-3.6,-3.2
Isaiah Ross\isaiah-ross-1,FR,2016-17,G,Missouri-Kansas City,WAC,34,584,14.2,0.567,0.538,2.3,10.2,6.2,6.5,1.5,0.2,10.7,22,236,109.7,109.2,1,0.5,1.5,1.8,-3.6,-1.8
Tyler Russell\tyler-russell-1,SR,2014-15,G,Houston Baptist,Southland,28,546,8.7,0.464,0.413,2.4,7.5,5,11.2,2.3,0.8,19.4,19.8,162,91.9,108.9,0.1,0.4,0.4,-3.8,-3.6,-7.4
Garrett Sams\garrett-sams-1,SO,2017-18,G,North Florida,A-Sun,25,679,12.3,0.552,0.509,2.7,13.6,8.4,8,1.4,0.7,18.9,23.1,274,97.9,115.9,0.4,0.1,0.6,-2,-3.6,-5.6
Umar Shannon\umar-shannon-1,SR,2013-14,G,Quinnipiac,MAAC,26,858,12.5,0.499,0.439,1.8,4.4,3.1,13.3,1,0.1,10.6,22.2,342,112.9,114.1,1.7,0.4,2,2.1,-3.6,-1.5
Dominique Shellman\dominique-shellman-1,SO,2010-11,G,Jacksonville State,OVC,16,440,5.1,0.384,0.329,1.1,8.3,4.4,32.3,1.6,0.3,34.7,16.1,94,76.7,108,-0.5,0.3,-0.2,-7,-3.6,-10.6
Damon Sherman-Newsome\damon-sherman-newsome-1,SR,2014-15,G,Colgate,Patriot,33,1026,19.7,0.568,0.55,2.5,11.5,7.2,13.7,1.3,0.6,12.3,28.3,438,107.5,108.1,2.3,0.7,3,2.1,-3.6,-1.6
Ridge Shipley\ridge-shipley-1,FR,2013-14,G,Cal Poly,Big West,34,511,11.3,0.523,0.464,1.3,4,2.6,24.6,1,0,14.9,16.8,147,111.6,112.9,0.8,0.3,1.1,0.3,-3.6,-3.4
Troy Simmons\troy-simmons-1,JR,2013-14,G,Bethune-Cookman,MEAC,30,704,2.2,0.384,0.304,0.8,4.9,2.8,20.7,1.8,0.3,38.2,11.5,102,72,115.8,-0.9,0.2,-0.7,-7.4,-3.6,-11
John Simons\john-simons-1,SO,2013-14,F,Central Michigan,MAC,31,957,16.7,0.597,0.575,5.8,18.2,11.5,5.2,1.1,1,8.2,16.7,308,124,112.7,2.3,0.5,2.8,1.9,-3.6,-1.7
Colin Slater\colin-slater-1,FR,2016-17,G,Tulane,AAC,30,390,6.2,0.438,0.369,3,5.5,4.2,12.5,1.3,0.3,17,20.6,120,88.2,115.4,-0.1,0.1,0,-2.1,-3.6,-5.7
